,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
1754,6,1,9,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,2,0,1
1755,3,4,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,1
1756,3,1,5,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,2,4,1
1757,3,1,4,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,3,4,1
1758,6,1,5,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,4,1
1759,6,1,5,2,5,1,0,0,8,2,1,2,2,6,6,0,3,1,4,3,5,0
1760,6,3,4,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,4,1
1761,6,3,4,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,2,0,1
1762,6,1,9,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,4,1
1763,3,1,4,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,3,4,1
1764,6,1,5,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,2,6,0
1765,6,3,9,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,3,4,1
1766,6,3,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,6
1767,3,3,4,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,3,0,1
1768,6,3,5,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,3,4,1
1769,6,1,5,2,5,1,0,0,8,2,1,2,2,8,3,0,3,1,4,2,5,0
1770,6,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,6,1
1771,6,3,4,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,0,1
1772,6,1,5,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,2,0,1
1773,6,1,9,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,2,0,1
1774,6,4,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,1
1775,6,1,5,2,5,1,0,0,8,2,1,2,2,3,8,0,3,1,4,2,6,0
1776,6,1,9,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,2,0,1
1777,6,1,9,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,2,0,1
1778,3,3,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,6
1779,3,3,9,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,5,6
1780,6,3,5,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,2,0,1
1781,6,1,4,1,5,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,5,6
1782,3,3,5,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,2,4,1
1783,6,3,9,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,2,0,1
1784,3,3,9,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,2,4,1
1785,0,3,10,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,1
1786,6,1,5,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,2,0,1
1787,3,4,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,4,6
1788,6,3,4,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,2,0,1
1789,6,3,4,1,5,1,2,0,5,2,3,2,0,8,8,0,3,1,0,3,4,1
1790,6,3,9,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,2,4,1
1791,3,3,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,5,6
1792,3,3,9,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,0,1
1793,6,1,5,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,0,1
1794,3,1,5,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,3,4,1
1795,6,1,5,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,3,0,1
1796,3,4,5,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,5,1
1797,6,1,9,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,3,4,1
1798,3,3,9,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,0,1
1799,3,4,9,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,2,5,6
1800,3,3,4,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,2,0,1
1801,3,4,5,2,5,1,0,0,11,2,1,2,2,8,3,0,3,1,4,3,5,0
1802,6,1,4,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,3,0,1
1803,6,1,4,2,5,1,0,0,10,2,1,2,2,8,6,0,3,1,4,2,5,0
1804,6,4,5,2,5,1,0,0,8,2,1,2,2,6,8,0,3,1,4,3,5,0
1805,3,1,5,2,5,1,0,0,6,2,1,2,2,6,3,0,3,1,4,3,6,0
1806,3,4,3,2,5,1,0,0,8,2,1,2,2,6,6,0,3,1,4,2,5,0
1807,3,3,4,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,4,1
1808,6,1,4,2,5,1,0,0,10,2,1,2,2,6,6,0,3,1,4,3,6,0
1809,6,4,4,2,5,1,0,0,8,2,1,2,2,3,6,0,3,1,4,2,6,0
1810,6,1,4,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,4,1
1811,3,3,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,1
1812,3,1,5,2,5,1,0,0,6,2,1,2,2,3,8,0,3,1,4,2,5,0
1813,6,3,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,5,1
1814,6,3,9,2,0,1,0,0,6,0,2,2,2,8,8,0,3,1,4,3,4,1
1815,6,3,9,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,2,0,1
1816,6,4,10,2,0,1,0,0,2,0,2,2,2,8,8,0,3,1,4,3,4,1
1817,6,1,4,1,2,1,0,0,4,0,1,1,1,4,0,0,3,1,2,1,6,1
1818,3,3,5,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,3,0,1
1819,3,3,9,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,3,4,1
1820,6,1,5,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,2,5,0
1821,3,3,5,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,2,4,1
1822,6,1,5,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,4,1
1823,6,3,9,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,5,6
1824,3,1,5,2,5,1,0,0,8,2,1,2,2,6,3,0,3,1,4,3,6,0
1825,6,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,2,1
1826,3,1,4,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,2,4,1
1827,6,4,3,2,5,1,0,0,6,2,1,2,2,8,3,0,3,1,4,3,5,0
1828,3,1,9,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,4,1
1829,6,3,4,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,0,1
1830,6,4,5,2,5,1,0,0,6,2,1,2,2,8,6,0,3,1,4,2,5,0
1831,6,4,4,2,5,1,0,0,11,2,1,2,2,8,3,0,3,1,4,3,6,0
1832,6,1,4,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,2,5,0
1833,3,3,9,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,3,0,1
1834,6,1,4,2,5,1,0,0,10,2,1,2,2,6,8,0,3,1,4,2,5,0
1835,6,1,5,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,3,5,0
1836,6,1,3,2,5,1,0,0,11,2,1,2,2,3,8,0,3,1,4,3,5,0
1837,6,4,5,2,5,1,0,0,11,2,1,2,2,6,3,0,3,1,4,3,6,0
1838,3,1,9,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,4,1
1839,6,4,5,2,5,1,0,0,8,2,1,2,2,6,8,0,3,1,4,2,6,0
1840,6,3,4,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,2,4,1
1841,6,1,4,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,2,0,1
1842,3,1,9,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,3,0,1
1843,6,4,4,2,5,1,0,0,8,2,1,2,2,8,6,0,3,1,4,2,5,0
1844,3,4,5,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,3,4,6
1845,6,4,3,2,5,1,0,0,8,2,1,2,2,6,3,0,3,1,4,2,5,0
1846,3,1,9,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,2,4,1
1847,3,3,4,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,0,1
1848,6,4,4,2,5,1,0,0,11,2,1,2,2,3,6,0,3,1,4,3,5,0
1849,3,1,4,2,5,1,0,0,8,2,1,2,2,6,8,0,3,1,4,2,5,0
1850,6,1,5,2,5,1,0,0,11,2,1,2,2,3,8,0,3,1,4,2,5,0
1851,3,1,3,2,5,1,0,0,6,2,1,2,2,8,6,0,3,1,4,2,5,0
1852,6,3,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,0,1
1853,6,1,3,2,5,1,0,0,11,2,1,2,2,8,3,0,3,1,4,3,5,0
1854,6,1,5,2,5,1,0,0,8,2,1,2,2,8,6,0,3,1,4,2,5,0
1855,6,1,4,2,5,1,0,0,10,2,1,2,2,8,8,0,3,1,4,2,6,0
1856,6,1,5,2,5,1,0,0,6,2,1,2,2,6,8,0,3,1,4,3,6,0
1857,6,1,10,2,0,1,2,2,11,2,1,2,2,8,8,0,3,1,4,3,5,0
1858,6,1,3,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,5,0
1859,3,3,9,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,3,5,1
1860,6,3,9,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,2,4,1
1861,6,1,3,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,3,6,0
1862,6,4,5,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,2,5,0
1863,6,1,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,2,0,1
1864,6,1,4,2,5,1,0,0,11,2,1,2,2,6,8,0,3,1,4,3,6,0
1865,6,3,4,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,3,4,1
1866,6,4,3,2,5,1,0,0,11,2,1,2,2,6,3,0,3,1,4,3,6,0
1867,6,4,5,2,5,1,0,0,10,2,1,2,2,6,8,0,3,1,4,3,5,0
1868,6,3,9,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,2,0,1
1869,6,3,5,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,2,0,1
1870,6,3,9,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,4,1
1871,6,3,5,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,2,4,1
1872,3,1,3,2,5,1,0,0,6,2,1,2,2,6,3,0,3,1,4,3,6,0
1873,3,1,9,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,2,0,1
1874,3,1,4,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,2,0,1
1875,6,4,3,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,5,0
1876,6,1,3,2,5,1,0,0,8,2,1,2,2,6,8,0,3,1,4,3,6,0
1877,6,4,4,2,5,1,0,0,10,2,1,2,2,8,8,0,3,1,4,3,5,0
1878,6,1,3,2,5,1,0,0,8,2,1,2,2,8,3,0,3,1,4,2,6,0
1879,3,3,5,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,3,4,1
1880,6,3,9,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,0,1
1881,6,3,9,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,0,1
1882,6,1,9,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,3,0,1
1883,6,1,3,2,5,1,0,0,10,2,1,2,2,3,6,0,3,1,4,3,5,0
1884,6,1,5,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,3,6,0
1885,3,1,5,2,5,1,0,0,11,2,1,2,2,3,6,0,3,1,4,2,5,0
1886,3,1,9,2,3,1,2,2,8,2,1,2,2,8,8,0,3,1,4,3,5,0
1887,3,1,9,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,0,1
1888,3,4,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,4,1
1889,3,1,4,2,5,1,0,0,6,2,1,2,2,3,3,0,3,1,4,2,5,0
1890,6,1,5,2,5,1,0,0,11,2,1,2,2,8,3,0,3,1,4,3,5,0
1891,6,3,9,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,3,0,1
1892,6,1,9,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,0,1
1893,6,3,5,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,3,0,1
1894,6,1,5,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,3,0,1
1895,6,3,4,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,3,0,1
1896,6,4,5,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,5,0
1897,6,1,5,2,5,1,0,0,10,2,1,2,2,6,6,0,3,1,4,3,6,0
1898,3,3,4,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,3,4,1
1899,3,3,5,1,5,1,2,0,6,2,3,0,0,8,8,0,3,1,0,2,0,1
1900,6,3,4,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,4,1
1901,3,1,4,2,5,1,0,0,6,2,1,2,2,6,8,0,3,1,4,2,6,0
1902,6,3,9,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,0,1
1903,3,1,5,1,5,1,2,0,5,2,3,2,0,8,8,0,3,1,0,3,0,1
1904,3,3,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,2,4,1
1905,6,1,4,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,3,4,1
1906,3,1,5,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,3,0,1
1907,3,1,5,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,2,0,1
1908,6,1,5,2,5,1,0,0,11,2,1,2,2,8,6,0,3,1,4,3,5,0
1909,3,3,4,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,0,1
1910,3,3,9,1,5,1,2,0,6,2,3,0,0,8,8,0,3,1,0,3,4,1
1911,6,4,3,2,5,1,0,0,8,2,1,2,2,3,8,0,3,1,4,2,5,0
1912,6,4,4,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,2,5,0
1913,6,4,3,2,5,1,0,0,6,2,1,2,2,3,6,0,3,1,4,2,5,0
1914,6,1,4,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,2,4,1
1915,3,1,4,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,0,1
1916,3,4,10,2,3,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,6,1
1917,3,4,9,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,2,5,6
1918,3,3,5,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,2,0,1
1919,3,1,5,1,5,1,2,0,5,2,3,2,0,8,8,0,3,1,0,2,4,1
1920,3,1,5,2,5,1,0,0,8,2,1,2,2,3,8,0,3,1,4,2,5,0
1921,6,1,3,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,2,6,0
1922,3,1,4,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,3,0,1
1923,6,1,5,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,2,4,1
1924,6,1,4,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,4,1
1925,6,4,3,2,5,1,0,0,11,2,1,2,2,3,8,0,3,1,4,3,5,0
1926,3,1,5,2,5,1,0,0,11,2,1,2,2,3,8,0,3,1,4,2,5,0
1927,6,1,5,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,2,4,1
1928,6,1,5,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,2,0,1
1929,3,3,9,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,4,1
1930,3,3,4,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,2,4,1
1931,3,4,9,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,2,4,6
1932,0,3,9,2,0,1,0,0,5,0,2,2,2,8,8,0,3,1,4,3,4,1
1933,6,1,5,2,5,1,0,0,11,2,1,2,2,3,8,0,3,1,4,3,5,0
1934,3,1,4,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,0,1
1935,6,1,5,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,3,4,1
1936,6,3,5,1,5,1,2,0,5,2,3,2,0,8,8,0,3,1,0,3,4,1
1937,3,3,9,2,3,1,2,2,6,2,1,2,2,8,8,0,3,1,4,7,5,0
1938,6,1,9,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,3,0,1
1939,6,3,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,2,0,1
1940,6,3,4,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,2,4,1
1941,6,4,3,2,5,1,0,0,8,2,1,2,2,8,6,0,3,1,4,2,5,0
1942,3,1,5,2,5,1,0,0,6,2,1,2,2,3,6,0,3,1,4,2,5,0
1943,6,1,5,2,5,1,0,0,6,2,1,2,2,8,8,0,3,1,4,2,5,0
1944,3,1,9,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,2,4,1
1945,3,3,5,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,3,4,1
1946,3,3,9,2,7,1,0,2,5,0,3,2,2,8,8,0,3,1,4,3,5,6
1947,3,1,5,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,3,4,1
1948,6,4,4,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,6,0
1949,6,4,4,2,5,1,0,0,6,2,1,2,2,3,3,0,3,1,4,3,5,0
1950,6,1,4,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,3,0,1
1951,6,1,4,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,3,5,0
1952,6,4,3,2,5,1,0,0,10,2,1,2,2,6,6,0,3,1,4,3,5,0
1953,6,1,4,2,5,1,0,0,8,2,1,2,2,3,6,0,3,1,4,2,6,0
1954,6,1,4,2,5,1,0,0,10,2,1,2,2,6,8,0,3,1,4,3,5,0
1955,6,1,5,2,5,1,0,0,8,2,1,2,2,6,3,0,3,1,4,2,5,0
1956,6,3,9,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,5,1
1957,6,1,5,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,2,4,1
1958,6,4,5,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,3,5,0
1959,6,1,4,2,5,1,0,0,8,2,1,2,2,8,3,0,3,1,4,3,6,0
1960,3,4,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,3,4,1
1961,6,1,4,2,5,1,0,0,10,2,1,2,2,8,3,0,3,1,4,2,6,0
1962,6,1,4,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,4,1
1963,6,1,3,2,5,1,0,0,10,2,1,2,2,3,3,0,3,1,4,2,5,0
1964,3,1,5,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,3,4,1
1965,3,3,9,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,3,0,1
1966,3,3,5,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,2,4,1
1967,6,4,3,2,5,1,0,0,11,2,1,2,2,8,3,0,3,1,4,3,5,0
1968,3,3,5,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,4,1
1969,3,1,5,2,5,1,0,0,6,2,1,2,2,6,6,0,3,1,4,3,5,0
1970,3,3,9,1,5,1,2,0,4,2,3,2,2,8,8,0,3,1,0,2,4,1
1971,6,1,5,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,0,1
1972,3,1,5,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,3,4,1
1973,6,3,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,2,5,6
1974,6,1,5,2,5,1,0,0,8,2,1,2,2,8,8,0,3,1,4,2,6,0
1975,3,3,5,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,3,4,1
1976,3,4,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,1
1977,6,1,5,2,5,1,0,0,6,2,1,2,2,6,3,0,3,1,4,3,5,0
1978,6,1,4,2,5,1,0,0,10,2,1,2,2,8,6,0,3,1,4,3,6,0
1979,3,1,5,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,3,0,1
1980,6,1,3,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,2,5,0
1981,3,1,9,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,3,4,1
1982,6,1,9,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,2,4,1
1983,6,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,2,4
1984,6,3,9,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,4,1
1985,6,4,4,2,5,1,0,0,10,2,1,2,2,6,3,0,3,1,4,3,5,0
1986,6,1,4,2,5,1,0,0,6,2,1,2,2,3,8,0,3,1,4,2,6,0
1987,6,3,4,1,5,1,2,0,6,2,3,0,2,8,8,0,3,1,0,3,0,1
1988,3,4,9,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,3,4,6
1989,6,1,3,2,5,1,0,0,11,2,1,2,2,8,6,0,3,1,4,3,5,0
1990,3,3,5,2,7,1,0,2,6,0,3,2,2,8,8,0,3,1,4,2,4,6
1991,3,4,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,3,5,1
1992,6,1,4,2,5,1,0,0,8,2,1,2,2,6,6,0,3,1,4,3,5,0
1993,3,3,5,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,3,0,1
1994,6,1,4,2,5,1,0,0,8,2,1,2,2,3,8,0,3,1,4,3,6,0
1995,6,1,5,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,2,0,1
1996,6,1,5,2,5,1,0,0,11,2,1,2,2,6,3,0,3,1,4,3,6,0
1997,3,3,5,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,4,1
1998,3,1,5,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,2,0,1
1999,6,3,5,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,0,1
2000,6,3,5,1,5,1,2,0,5,2,3,2,0,8,8,0,3,1,0,2,4,1
2001,6,1,5,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,3,5,0
2002,6,4,3,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,3,5,0
2003,3,3,5,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,2,0,1
2004,6,1,5,2,5,1,0,0,11,2,1,2,2,3,3,0,3,1,4,2,6,0
2005,3,4,9,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,3,5,6
2006,6,4,10,2,3,1,0,0,6,0,4,2,4,8,8,0,3,1,4,3,4,1
2007,3,3,5,2,7,1,0,2,8,0,3,2,2,8,8,0,3,1,4,2,4,1
2008,3,1,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,3,4,1
2009,3,1,5,1,5,1,2,0,6,2,3,0,0,8,8,0,3,1,0,2,0,1
2010,3,3,5,2,7,1,0,2,11,0,3,2,2,8,8,0,3,1,4,3,5,1
2011,6,3,5,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,3,0,1
2012,6,1,5,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,2,4,1
2013,6,1,3,2,5,1,0,0,10,2,1,2,2,3,8,0,3,1,4,2,5,0
2014,3,1,5,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,2,0,1
2015,6,1,9,1,5,1,2,0,5,2,3,2,2,8,8,0,3,1,0,3,4,1
2016,3,3,4,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,3,0,1
2017,3,1,9,1,5,1,2,0,4,2,3,0,2,8,8,0,3,1,0,2,4,1
2018,3,3,10,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
2019,3,1,9,2,0,1,2,2,6,2,1,2,2,8,8,0,3,1,4,3,5,0
2020,3,1,5,1,5,1,2,0,8,2,3,2,0,8,8,0,3,1,0,3,0,1
2021,6,1,5,2,5,1,0,0,10,2,1,2,2,8,8,0,3,1,4,3,6,0
2022,6,4,4,2,5,1,0,0,6,2,1,2,2,3,6,0,3,1,4,2,6,0
2023,6,1,5,2,5,1,0,0,10,2,1,2,2,8,3,0,3,1,4,3,6,0
2024,6,1,5,1,5,1,2,0,5,2,3,2,0,8,8,0,3,1,0,2,4,1
2025,6,1,4,2,5,1,0,0,10,2,1,2,2,8,8,0,3,1,4,3,6,0
2026,6,1,5,2,5,1,0,0,6,2,1,2,2,6,6,0,3,1,4,2,5,0
2027,6,1,4,1,5,1,2,0,8,2,3,0,2,8,8,0,3,1,0,2,0,1
2028,6,1,5,2,5,1,0,0,6,2,1,2,2,8,6,0,3,1,4,3,5,0
2029,6,3,5,1,5,1,2,0,4,2,3,0,0,8,8,0,3,1,0,2,0,1
2030,0,4,9,2,3,1,0,0,5,0,2,2,2,8,8,0,3,1,4,2,4,4
2031,6,4,3,2,5,1,0,0,10,2,1,2,2,8,6,0,3,1,4,2,5,0
2032,3,3,5,1,5,1,2,0,4,2,3,2,0,8,8,0,3,1,0,3,4,1
2033,6,1,3,2,5,1,0,0,11,2,1,2,2,6,6,0,3,1,4,2,6,0
2034,3,4,5,2,5,1,0,0,8,2,1,2,2,3,3,0,3,1,4,2,6,0
2035,6,4,4,2,5,1,0,0,10,2,1,2,2,6,3,0,3,1,4,2,5,0
2036,6,3,4,1,5,1,2,0,8,2,3,2,2,8,8,0,3,1,0,3,0,1
2037,6,3,5,1,5,1,2,0,5,2,3,0,2,8,8,0,3,1,0,2,4,1
2038,6,1,4,1,5,1,2,0,8,2,3,0,0,8,8,0,3,1,0,3,0,1
2039,6,3,4,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,0,1
2040,6,4,3,2,5,1,0,0,11,2,1,2,2,8,6,0,3,1,4,2,6,0
2041,3,1,4,2,5,1,0,0,11,2,1,2,2,6,8,0,3,1,4,3,6,0
2042,3,1,5,2,5,1,0,0,6,2,1,2,2,6,8,0,3,1,4,2,6,0
2043,6,1,5,1,5,1,2,0,5,2,3,0,0,8,8,0,3,1,0,3,4,1
2044,3,3,5,1,5,1,2,0,6,2,3,2,0,8,8,0,3,1,0,3,4,1
2045,6,1,9,1,5,1,2,0,6,2,3,2,2,8,8,0,3,1,0,2,4,1
2046,6,4,10,2,0,1,0,0,8,0,4,2,4,8,8,0,3,1,4,3,4,5
2047,6,1,3,2,5,1,0,0,10,2,1,2,2,8,6,0,3,1,4,3,5,0
